user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
DMP0344,30.0,41.0,28.0,20.0,23.0,-14.3264,-20.69696,4,3,5,4,-14.52,-23.928,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,9,-20.328,-28.0392,
JGB1393,45.0,47.0,17.0,21.0,29.0,-15.9558666667,-18.7152133333,17,8,12,17,-18.15,-17.495,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-26.486,
MKR1094,15.0,20.0,40.0,17.0,28.0,-15.9074666667,-19.51512,16,6,10,17,-18.15,-19.315,6,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-4.84,-20.716,
ACB1087,37.0,50.0,18.0,44.0,31.0,-15.8268,-19.12652,18,4,9,11,-17.182,-17.1998,4,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-17.424,-14.1536,
CBH1635,39.0,30.0,14.0,45.0,32.0,-14.4070666667,-19.00556,18,12,15,20,-15.488,-17.2032,4,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-8.228,-21.2292,
ARG1264,45.0,47.0,22.0,40.0,35.0,-14.9878666667,-19.9800133333,16,8,13,16,-16.698,-19.3922,3,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-21.78,-14.962,
FAD1863,40.0,45.0,25.0,16.0,35.0,-15.1330666667,-19.5562933333,13,7,13,17,-16.214,-21.3246,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-9.196,-14.2444,
LHA0303,39.0,33.0,19.0,18.0,24.0,-15.3912,-18.52568,10,4,6,7,-16.94,-16.606,3,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-20.812,-29.7468,
JJH0862,44.0,17.0,21.0,35.0,22.0,-15.4396,-19.11244,17,5,11,15,-18.15,-20.095,5,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-6.292,-12.8388,
CCP1460,48.0,40.0,38.0,20.0,26.0,-15.1330666667,-18.08296,16,6,13,14,-16.456,-18.7984,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-11.616,-8.7424,
NCU1166,35.0,45.0,25.0,25.0,22.0,-15.9074666667,-20.55512,9,3,6,8,-17.908,-17.4212,3,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-21.296,-20.0144,
AWW1749,36.0,20.0,23.0,16.0,28.0,-16.1817333333,-19.6680933333,17,4,8,19,-17.908,-18.9812,1,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-15.3548,
CRD0272,47.0,20.0,42.0,25.0,38.0,-13.8182,-18.48798,11,5,9,10,-15.972,-18.3908,7,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,7,-5.808,-10.0912,
HMI1448,38.0,32.0,21.0,19.0,25.0,-16.4237333333,-20.6778933333,6,4,5,8,-19.36,-21.504,0,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-22.264,-23.9496,
SCC0379,21.0,20.0,19.0,33.0,25.0,-15.6654666667,-20.7239866667,14,6,11,14,-16.698,-22.2522,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-18.876,-31.7564,
NIM1282,26.0,43.0,11.0,38.0,29.0,-13.7294666667,-20.1682533333,13,7,17,12,-12.342,-21.9638,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-4.84,-8.756,
KBR0575,41.0,47.0,20.0,26.0,44.0,-13.3584,-21.02576,7,4,12,12,-11.374,-22.9686,0,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-17.908,-25.2212,
MEB1743,33.0,39.0,18.0,33.0,30.0,-15.8752,-19.2799466667,18,5,9,18,-17.908,-17.9412,1,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-15.3548,
GUT1619,44.0,10.0,41.0,44.0,30.0,-14.8265333333,-18.8561466667,16,7,13,17,-16.456,-17.7584,8,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-22.326,
MUP1819,23.0,43.0,17.0,43.0,29.0,-14.2134666667,-19.98652,12,7,18,16,-13.552,-20.2528,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-13.068,-29.9852,
WOG0797,39.0,34.0,39.0,45.0,24.0,-15.3186,-20.21954,9,6,9,12,-17.182,-21.6198,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-20.812,-32.3468,
DCC1119,47.0,39.0,26.0,36.0,22.0,-14.6168,-19.19952,11,4,8,14,-17.908,-17.9412,5,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,13,-4.84,-23.316,
UGB0031,41.0,31.0,10.0,16.0,37.0,0,0,0,0,0,0,0,0,0,-17.2626666667,-17.7444,2,1,1,2,-17.908,-15.3412,0,18,-18.876,-24.9964,
DHP1989,32.0,36.0,21.0,21.0,23.0,-13.4828571429,-19.1545714286,7,4,10,6,-12.584,-18.9176,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-18.392,-20.1688,
SFG1360,38.0,47.0,34.0,35.0,35.0,-15.6654666667,-20.0479866667,13,5,13,19,-17.182,-21.3598,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-19.36,-26.184,
IKB0691,46.0,17.0,28.0,44.0,28.0,-13.7456,-20.93584,7,5,9,7,-11.616,-21.2224,0,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-13.068,-14.9052,
CBC1607,16.0,20.0,16.0,22.0,29.0,-14.6652,-19.18828,15,6,13,18,-16.456,-19.3184,8,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-22.326,
KWM0365,41.0,19.0,41.0,27.0,28.0,0,0,0,0,0,0,0,0,0,-14.8657142857,-17.3848571429,5,3,3,1,-16.456,-16.4584,0,18,-10.164,-9.3396,
DHR1157,48.0,44.0,39.0,50.0,38.0,-15.9397333333,-19.6982933333,10,3,6,7,-17.908,-17.4212,2,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,12,-21.296,-20.0144,
GKG1693,26.0,20.0,41.0,21.0,31.0,-15.1653333333,-19.8261333333,14,7,13,11,-16.94,-20.766,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-16.94,-14.006,
HVM1288,17.0,38.0,24.0,39.0,34.0,-13.8101333333,-20.17552,13,7,17,11,-12.342,-21.9638,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-4.84,-8.756,
AKS0586,45.0,43.0,47.0,44.0,38.0,-15.9974736842,-18.9185684211,10,6,7,7,-16.94,-17.126,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-7.26,-8.454,
YHO0982,17.0,42.0,16.0,39.0,33.0,-15.3912,-21.02168,6,3,7,5,-15.972,-22.0308,2,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-9.196,-19.4444,
DEO1964,37.0,42.0,12.0,23.0,28.0,-16.1010666667,-20.2674933333,15,7,12,20,-17.182,-20.0598,2,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,9,-17.424,-28.7136,
CTT0639,23.0,35.0,24.0,44.0,27.0,-15.8590666667,-21.1816933333,11,7,11,17,-16.698,-23.2922,2,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,11,-21.296,-24.6944,
CBK0185,50.0,38.0,19.0,25.0,15.0,0,0,0,0,0,0,0,0,0,-19.965,-22.9885,2,0,0,2,-19.602,-22.0978,0,18,-22.264,-30.7096,
KMH0529,38.0,19.0,16.0,18.0,28.0,-12.463,-18.6987,11,7,13,9,-10.164,-16.6196,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-7.744,-16.4016,
DLH0679,37.0,41.0,41.0,20.0,30.0,-14.6813333333,-17.9972,9,4,8,9,-15.004,-17.5756,2,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,18,-24.2,-17.26,
CAP0471,32.0,18.0,42.0,32.0,37.0,-14.2054,-17.33206,15,11,13,14,-13.794,-16.1666,5,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,18,-7.26,-10.534,
ANM0830,41.0,37.0,39.0,14.0,23.0,-15.3912,-20.96968,13,6,12,14,-16.456,-22.1784,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-18.876,-31.7564,
ZOF1559,36.0,47.0,20.0,41.0,33.0,-14.0682666667,-18.5729066667,10,7,9,11,-14.52,-16.908,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-18.876,-22.9164,
JIP1220,23.0,18.0,26.0,45.0,26.0,-14.4232,-19.42648,8,5,10,11,-15.004,-20.9556,3,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-21.296,-23.1344,
KJN0240,40.0,23.0,45.0,19.0,23.0,0,0,0,0,0,0,0,0,0,-12.7453333333,-16.5401333333,3,2,2,1,-11.132,-17.4348,1,18,-11.132,-13.7948,
UBG1493,33.0,38.0,29.0,46.0,29.0,-16.3269333333,-20.0417066667,16,6,9,17,-17.908,-19.5012,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-16.456,-17.4984,
NAB1673,48.0,18.0,13.0,42.0,32.0,-16.1656,-20.42584,7,3,6,6,-18.876,-21.3564,5,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-22.264,-16.6696,
CNM1208,41.0,43.0,20.0,22.0,27.0,-14.5684,-18.82076,10,6,9,8,-15.972,-18.9108,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-14.52,-13.788,
ACH1831,18.0,44.0,19.0,37.0,30.0,-14.1973333333,-20.0856,12,7,18,15,-13.552,-20.2528,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-13.068,-29.9852,
CKP0630,36.0,26.0,43.0,50.0,36.0,-16.1333333333,-20.6586666667,14,3,13,17,-17.424,-21.4336,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,8,-20.328,-28.0392,
RCH1216,17.0,33.0,26.0,37.0,32.0,-14.8104,-18.50456,11,6,9,7,-16.214,-17.4246,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-14.52,-13.788,
AAW0952,47.0,15.0,44.0,39.0,34.0,-14.8749333333,-18.7495733333,8,4,7,9,-15.972,-17.3508,1,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-18.392,-14.9688,
MDB0351,50.0,42.0,39.0,20.0,38.0,-15.0282,-19.37698,11,7,10,9,-15.73,-18.577,3,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-10.648,-24.5672,
EHM0340,47.0,40.0,20.0,42.0,29.0,-14.3748,-19.56772,5,3,5,4,-14.52,-19.248,2,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-20.328,-28.0392,
DPC1618,39.0,36.0,16.0,18.0,21.0,-14.4070666667,-19.1788933333,15,7,14,18,-15.972,-19.1708,8,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-22.326,
ACD1174,28.0,20.0,38.0,26.0,33.0,-14.1650666667,-19.1224266667,6,3,7,7,-15.972,-21.5108,1,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-9.196,-12.1644,
MGM0539,11.0,13.0,19.0,25.0,37.0,-12.6082,-18.56098,11,7,13,8,-10.164,-16.3596,0,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,9,-7.744,-16.4016,
ITA0159,31.0,27.0,24.0,23.0,33.0,-16.1172,-21.1217466667,13,2,13,17,-17.424,-22.7336,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,14,-20.328,-28.0392,
WAS1823,46.0,45.0,13.0,17.0,31.0,-14.1812,-20.4273466667,11,7,18,15,-13.552,-21.8128,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-13.068,-29.9852,
HST0084,49.0,18.0,14.0,23.0,29.0,-13.6810666667,-19.5294933333,7,6,9,7,-11.616,-19.6624,2,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-20.812,-22.4668,
AOP1202,40.0,35.0,13.0,43.0,27.0,-14.762,-18.3338,11,6,9,8,-15.972,-17.3508,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-14.52,-13.788,
RWP1153,40.0,21.0,40.0,13.0,36.0,-15.1653333333,-20.8834666667,6,2,6,8,-17.424,-23.5136,3,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-22.264,-27.0696,
MMR1458,25.0,18.0,39.0,12.0,23.0,-15.488,-18.3298666667,16,5,12,14,-16.94,-18.946,4,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,8,-11.616,-8.7424,
TCL0855,34.0,40.0,20.0,30.0,30.0,-15.0685333333,-19.0859466667,17,5,12,14,-17.908,-20.0212,5,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-6.292,-12.8388,
ONB1833,39.0,24.0,12.0,40.0,27.0,-14.52,-20.132,12,7,17,16,-14.036,-20.4004,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-13.068,-29.9852,
IRP1440,41.0,40.0,39.0,41.0,25.0,-14.5522666667,-20.3151733333,15,7,14,18,-16.456,-19.3184,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-11.1948,
CBW1826,34.0,24.0,41.0,10.0,28.0,-14.52,-20.652,11,6,17,16,-14.036,-21.9604,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-13.068,-29.9852,
ACC0950,40.0,21.0,16.0,24.0,31.0,-14.6813333333,-19.2105333333,7,3,7,9,-15.972,-20.4708,1,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-18.392,-14.9688,
ZAD1345,20.0,20.0,16.0,48.0,28.0,-14.036,-19.7417333333,6,4,9,8,-13.552,-22.3328,1,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-8.712,-23.4568,
AWW0718,30.0,31.0,45.0,33.0,28.0,-19.8117333333,-22.05776,6,1,1,7,-20.328,-22.3192,1,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,7,-14.52,-14.828,
WCO0020,35.0,17.0,41.0,16.0,29.0,0,0,0,0,0,0,0,0,0,-13.552,-14.7928,5,3,3,4,-15.004,-13.4156,0,18,-16.94,-25.446,
JKM1790,43.0,34.0,38.0,36.0,34.0,-16.0365333333,-20.12648,17,5,9,16,-18.634,-19.7226,5,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,8,-18.876,-31.2364,
ILM1441,37.0,31.0,17.0,24.0,32.0,-14.6974666667,-20.65412,14,6,13,17,-17.182,-21.6198,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-11.1948,
JIT0356,31.0,47.0,38.0,45.0,28.0,0,0,0,0,0,0,0,0,0,-17.061,-23.1429,1,1,1,0,-18.876,-24.2164,1,18,-8.228,-12.3892,
MMB1967,20.0,15.0,38.0,14.0,27.0,-16.5366666667,-20.5563333333,15,6,11,20,-17.666,-20.2074,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-17.424,-28.7136,
PBC0077,19.0,22.0,15.0,20.0,35.0,-18.0693333333,-22.4624,5,2,3,6,-18.876,-22.9164,2,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,8,-21.296,-29.8944,
FAR0102,13.0,38.0,37.0,19.0,40.0,-12.0032,-18.53248,11,8,14,8,-9.922,-16.5458,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-7.744,-16.4016,
WCB0806,39.0,41.0,39.0,44.0,26.0,-15.0524,-18.76036,12,7,10,10,-15.73,-18.057,3,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-10.648,-24.5672,
CNH1896,20.0,39.0,12.0,12.0,23.0,-14.8749333333,-17.3975733333,18,9,14,14,-16.456,-16.4584,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-18.876,-14.0764,
INC0091,37.0,39.0,15.0,50.0,32.0,-14.2941333333,-20.7217866667,8,5,8,7,-14.52,-18.468,0,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-18.876,-19.7964,
CKL0652,19.0,45.0,18.0,16.0,24.0,-15.9881333333,-20.0770533333,16,7,11,12,-18.15,-18.535,4,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,14,-11.132,-16.3948,
NCM1243,37.0,34.0,21.0,33.0,29.0,-15.1976,-20.1653066667,16,8,13,17,-16.94,-19.466,3,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-21.78,-14.962,
SPH1244,35.0,31.0,24.0,39.0,23.0,-15.246,-20.0760666667,16,8,12,17,-16.94,-19.466,3,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-21.78,-14.962,
EAH1973,19.0,16.0,15.0,14.0,28.0,-16.5205333333,-20.5514133333,15,6,11,20,-17.666,-20.2074,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-17.424,-28.7136,
FKH0864,42.0,40.0,23.0,36.0,22.0,-15.0685333333,-18.9819466667,17,5,12,15,-17.908,-20.0212,4,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,4,-6.292,-12.8388,
EUN1870,22.0,25.0,28.0,20.0,31.0,-15.4557333333,-19.58536,13,6,12,17,-16.698,-21.4722,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-9.196,-14.2444,
MMC1008,14.0,37.0,37.0,14.0,33.0,-16.6012,-19.46668,12,4,7,10,-18.15,-18.535,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-20.328,-18.1592,
JAT1218,15.0,38.0,16.0,40.0,33.0,-14.6894,-18.38966,11,6,9,7,-15.972,-17.3508,0,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,2,-14.52,-13.788,
MDS0680,47.0,27.0,25.0,36.0,36.0,-15.1330666667,-17.5802933333,10,4,7,9,-16.456,-15.9384,1,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,9,-24.2,-17.26,
QNB1329,23.0,18.0,14.0,40.0,34.0,-14.1005333333,-20.0387466667,6,4,9,7,-13.552,-22.3328,1,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-5.324,-18.7836,
JLC0742,41.0,16.0,36.0,26.0,28.0,-15.2621333333,-20.7049866667,7,4,7,7,-16.94,-20.766,3,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-19.36,-27.744,
EGM1222,25.0,18.0,43.0,36.0,34.0,-14.4232,-19.66048,8,5,10,10,-15.004,-20.9556,2,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,15,-21.296,-23.1344,
NTV1777,45.0,37.0,44.0,25.0,34.0,-14.2618666667,-21.7866133333,4,3,8,6,-15.004,-24.3356,2,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,4,-18.876,-29.1564,
JBR1651,19.0,19.0,46.0,20.0,27.0,-14.5845333333,-19.4930133333,17,11,15,21,-16.456,-18.0184,4,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-8.228,-21.2292,
TAJ0023,34.0,15.0,18.0,15.0,37.0,0,0,0,0,0,0,0,0,0,-13.552,-14.7928,5,3,3,4,-15.004,-13.4156,0,18,-16.94,-25.446,
IDB0843,36.0,21.0,14.0,37.0,37.0,-15.6493333333,-20.6497333333,14,6,11,13,-16.698,-22.2522,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-18.876,-31.7564,
YIN0342,19.0,23.0,22.0,19.0,32.0,-15.1976,-21.01464,4,2,4,3,-17.666,-24.8874,2,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-20.328,-28.0392,
WZB0733,17.0,27.0,34.0,43.0,34.0,-14.9072,-20.0074133333,8,5,7,6,-16.94,-18.686,3,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-19.36,-27.744,
WMS1274,44.0,19.0,17.0,15.0,32.0,-14.1166666667,-20.685,12,6,16,11,-12.826,-22.8914,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-4.84,-8.756,
CEG1467,22.0,16.0,24.0,45.0,29.0,-15.5202666667,-17.7677066667,17,6,12,14,-16.94,-17.906,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-11.616,-8.7424,
SLF1195,43.0,24.0,43.0,17.0,30.0,-15.8752,-19.19328,9,3,7,7,-17.908,-18.9812,6,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-18.876,-11.9964,
BDM1204,43.0,44.0,35.0,13.0,21.0,-14.5442,-19.04738,10,6,9,8,-15.972,-18.9108,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-14.52,-13.788,
RMT0496,34.0,21.0,19.0,39.0,24.0,-13.5842666667,-18.9453066667,8,7,9,7,-11.616,-16.0224,2,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-20.812,-22.4668,
ZEH0685,25.0,37.0,44.0,10.0,42.0,-13.4068,-18.75252,11,6,10,10,-14.036,-17.8004,7,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,16,-5.808,-10.0912,
CLC1425,15.0,36.0,38.0,38.0,32.0,-14.6168,-20.3868533333,15,7,14,17,-16.456,-19.3184,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-11.1948,
MON0700,39.0,15.0,43.0,24.0,30.0,-13.8101333333,-21.6488533333,6,4,9,6,-11.616,-22.7824,0,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-13.068,-14.9052,
FAH0134,16.0,38.0,20.0,27.0,27.0,0,0,0,0,0,0,0,0,0,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-15.972,-10.0708,
HUM0973,48.0,39.0,44.0,36.0,32.0,-16.9722666667,-22.8905066667,5,2,4,8,-17.424,-25.0736,3,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-5.808,-14.2512,
AST0328,20.0,20.0,46.0,11.0,34.0,-17.303,-22.2027,8,2,6,13,-18.634,-24.9226,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-16.94,-18.166,
LAD0226,10.0,49.0,46.0,39.0,30.0,0,0,0,0,0,0,0,0,0,-18.9566666667,-26.1476666667,0,0,1,3,-19.844,-26.3316,0,18,-8.712,-26.5768,
AAC1489,24.0,13.0,42.0,24.0,38.0,-16.7302666667,-20.54604,15,5,8,16,-18.392,-20.6888,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-16.456,-17.4984,
AAR1793,23.0,11.0,12.0,43.0,34.0,-16.4076,-20.1183066667,17,5,8,16,-18.634,-19.7226,6,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-18.876,-31.2364,
PJB0886,38.0,16.0,34.0,38.0,22.0,-14.6813333333,-18.0665333333,20,11,13,16,-16.698,-16.5322,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-18.876,-17.1964,
EKR0073,21.0,31.0,43.0,19.0,34.0,0,0,0,0,0,0,0,0,0,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-20.328,-29.5992,
SCH0670,18.0,35.0,11.0,22.0,32.0,-16.1494666667,-20.0222533333,16,7,11,11,-18.634,-18.6826,5,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-16.3948,
DMJ0222,20.0,37.0,18.0,38.0,33.0,0,0,0,0,0,0,0,0,0,-15.972,-25.0208,0,0,1,3,-18.392,-25.8888,0,18,-18.876,-23.4364,
TBF1107,31.0,42.0,21.0,18.0,33.0,-15.5525333333,-19.3895466667,16,7,11,16,-17.666,-19.1674,6,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-4.84,-20.716,
CLL0306,21.0,38.0,25.0,35.0,28.0,-19.5858666667,-21.9195466667,6,1,2,7,-20.328,-22.3192,1,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,4,-14.52,-14.828,
HPC1941,37.0,45.0,22.0,42.0,35.0,-17.182,-21.0824666667,15,4,7,14,-17.908,-20.5412,5,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-23.716,-22.8324,
GAT1343,22.0,24.0,19.0,14.0,29.0,-13.9069333333,-20.88104,5,3,9,8,-13.552,-22.3328,1,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-8.712,-23.4568,
FCG0693,28.0,40.0,47.0,37.0,29.0,-13.0034666667,-20.9521866667,7,5,10,7,-9.68,-20.632,0,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-13.068,-14.9052,
EJW1544,25.0,10.0,41.0,47.0,37.0,-15.0846666667,-18.9868666667,17,8,12,15,-16.94,-18.686,0,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-12.7548,
HND1098,37.0,35.0,23.0,34.0,29.0,-15.6654666667,-19.1466533333,17,7,11,17,-18.15,-18.795,6,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-4.84,-20.716,
BNT1804,39.0,36.0,15.0,22.0,34.0,-16.0042666667,-20.3593066667,16,5,9,16,-18.634,-20.2426,6,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-18.876,-31.2364,
NZL1395,32.0,45.0,13.0,38.0,26.0,-15.9881333333,-18.4303866667,18,8,12,17,-18.15,-17.495,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-26.486,
AIH0814,33.0,26.0,45.0,17.0,27.0,-16.5286,-22.30454,6,4,7,12,-18.876,-23.6964,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-9.68,-22.192,
KRC1348,46.0,21.0,45.0,16.0,32.0,-14.0037333333,-20.8412266667,5,3,9,7,-13.552,-22.3328,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,13,-8.712,-23.4568,
AAL1327,22.0,18.0,47.0,13.0,23.0,-17.1336,-20.3397066667,15,6,9,18,-18.392,-21.2088,4,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-21.296,-30.4144,
