user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
RHD0787,38.0,44.0,22.0,19.0,20.0,-15.488,-18.5205333333,9,5,6,11,-17.908,-16.9012,3,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-19.36,-25.664,
MFL0355,41.0,23.0,38.0,19.0,34.0,0,0,0,0,0,0,0,0,0,-11.737,-19.4393,2,2,3,3,-10.648,-18.3272,1,18,-21.296,-14.8144,
SMO0458,38.0,21.0,18.0,20.0,34.0,-15.5122,-21.13658,8,4,8,11,-17.666,-23.3274,2,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-18.392,-24.8488,
GMF1213,20.0,39.0,18.0,30.0,33.0,-15.8752,-20.9266133333,6,1,4,10,-17.908,-24.1812,4,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,18,-18.392,-13.4088,
JNR2260,42.0,38.0,20.0,44.0,30.0,-13.794,-17.8132666667,20,13,17,14,-12.1,-15.13,3,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-8.712,-25.0168,
AAH0721,19.0,39.0,30.0,44.0,24.0,-14.3909333333,-21.13264,6,4,8,9,-14.52,-22.108,0,-15.7682105263,-19.5556701754,60,23,43,60,-17.424,-18.8336,7,18,-21.78,-26.402,
ORB2880,19.0,30.0,22.0,44.0,35.0,-17.2788,-20.29732,16,4,9,15,-17.908,-19.2412,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-12.584,-24.6376,
BXG3763,25.0,14.0,22.0,42.0,36.0,-15.0846666667,-18.6228666667,16,10,15,11,-15.73,-17.537,0,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-18.876,-21.3564,
BKF0427,39.0,43.0,17.0,19.0,32.0,-14.2296,-17.96344,18,12,18,18,-14.036,-16.7604,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-21.296,-28.3344,
CCW2381,25.0,47.0,43.0,23.0,34.0,-15.7784,-20.41176,8,4,9,7,-17.908,-22.8812,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-8.228,-23.8292,
CXB2183,40.0,40.0,39.0,19.0,36.0,-15.4073333333,-20.5759333333,15,8,14,17,-15.73,-20.137,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-20.6888,
MDP0161,44.0,18.0,39.0,20.0,24.0,-13.4552,-19.4259466667,8,4,8,9,-12.584,-15.2776,1,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-16.456,-16.4584,
JNP1240,33.0,46.0,39.0,36.0,32.0,-15.4234666667,-18.8128533333,10,5,7,8,-15.488,-16.1632,3,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,6,-10.648,-13.1272,
ANM0564,37.0,45.0,42.0,38.0,41.0,-15.972,-19.7168,11,5,7,11,-17.666,-18.9074,1,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-20.328,-31.6792,
MCS0512,11.0,18.0,19.0,21.0,23.0,-15.0685333333,-17.1446133333,11,3,6,8,-16.94,-15.566,2,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-16.94,-15.566,
DKD2409,32.0,43.0,18.0,46.0,28.0,-15.4557333333,-18.7186933333,7,2,6,8,-16.456,-20.6184,3,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,11,-18.392,-24.3288,
SWR3808,10.0,39.0,30.0,22.0,32.0,-13.9553333333,-20.0984666667,12,8,16,15,-12.826,-22.1114,1,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-16.94,-30.646,
CWA2549,44.0,41.0,22.0,16.0,24.0,-15.1008,-20.38712,10,5,10,10,-15.246,-20.7694,4,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,9,-14.52,-27.828,
BDK0854,42.0,33.0,21.0,42.0,27.0,-14.9717333333,-20.6164266667,13,6,13,9,-16.94,-21.026,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-14.4488,
BBC3733,16.0,17.0,23.0,15.0,36.0,-15.9881333333,-21.09972,13,3,9,10,-17.908,-21.5812,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-6.776,-17.6664,
KHP1043,30.0,30.0,16.0,15.0,24.0,-15.3589333333,-19.7291733333,8,3,6,7,-17.424,-17.7936,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-10.648,-24.5672,
ANC1950,38.0,16.0,31.0,17.0,26.0,-14.1328,-20.6032533333,7,3,9,6,-14.52,-22.108,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-6.776,-21.8264,
ISS0949,38.0,15.0,18.0,14.0,32.0,-16.5689333333,-19.87284,13,4,9,14,-18.392,-21.2088,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-8.228,-20.1892,
AEH0187,43.0,41.0,10.0,10.0,28.0,-16.6818666667,-20.68728,7,4,6,7,-15.972,-22.0308,0,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,15,-8.228,-12.9092,
MDD1920,36.0,44.0,17.0,19.0,31.0,-13.8424,-20.7226933333,4,2,7,8,-16.456,-23.2184,0,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-17.908,-22.6212,
DAM0096,39.0,42.0,41.0,49.0,23.0,-16.0446,-19.45294,11,5,7,12,-17.666,-18.9074,1,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-8.228,-23.8292,
RAI1483,38.0,41.0,23.0,34.0,31.0,-14.8588,-18.72732,12,3,8,12,-17.424,-17.5336,2,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-6.776,-12.4664,
UKC1192,18.0,20.0,41.0,10.0,26.0,-14.4474,-20.00586,10,7,10,10,-15.246,-20.7694,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-16.94,-26.486,
SIS3576,41.0,39.0,39.0,39.0,32.0,-12.7776,-16.9659733333,10,6,10,7,-11.132,-13.2748,0,-15.7682105263,-19.5556701754,60,23,43,60,-17.424,-18.8336,7,18,-11.616,-11.3424,
QJF3038,11.0,36.0,14.0,23.0,25.0,-14.5926,-18.82814,11,5,9,10,-16.456,-18.0184,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-8.712,-12.0168,
DTW1276,16.0,36.0,27.0,21.0,32.0,-15.5202666667,-21.06104,5,2,6,7,-19.36,-23.584,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-19.36,-18.904,
KAH2398,41.0,40.0,36.0,25.0,19.0,-15.0524,-19.8956933333,15,5,13,22,-17.908,-20.5412,1,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-20.812,-18.3068,
LPC2011,46.0,28.0,21.0,43.0,28.0,-15.1492,-21.70188,7,5,10,8,-15.246,-22.3294,3,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-18.876,-10.9564,
EWA1486,38.0,50.0,20.0,21.0,24.0,-15.7784,-20.51576,9,3,10,11,-15.488,-23.7032,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-10.164,-12.4596,
HSH0292,18.0,24.0,19.0,26.0,26.0,0,0,0,0,0,0,0,0,0,-15.972,-19.4308,4,3,4,3,-14.52,-17.948,0,18,-20.812,-17.7868,
PCM0609,37.0,39.0,10.0,34.0,38.0,-16.9722666667,-20.8451733333,7,3,4,10,-17.908,-24.1812,0,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-11.132,-15.3548,
CKB0169,42.0,17.0,37.0,28.0,17.0,-16.577,-20.7333,9,3,8,11,-18.634,-23.1026,3,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-9.68,-27.392,
SJW3131,35.0,12.0,44.0,20.0,21.0,-15.3589333333,-22.98784,6,3,7,8,-15.972,-24.1108,3,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,18,-8.228,-12.3892,
EKC3706,43.0,47.0,13.0,41.0,31.0,-15.9074666667,-19.5844533333,14,6,11,13,-17.908,-21.8412,2,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-17.908,-22.6212,
VCV1353,45.0,41.0,22.0,40.0,31.0,-15.5525333333,-18.7135466667,8,3,6,5,-16.456,-20.0984,1,-15.7682105263,-19.5556701754,60,23,43,60,-17.424,-18.8336,7,18,-16.456,-23.2184,
HJW2646,33.0,36.0,20.0,43.0,30.0,-16.1414,-19.56046,10,4,8,12,-16.94,-20.246,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-14.52,-23.148,
BQV1308,36.0,45.0,21.0,41.0,33.0,-14.2296,-17.49544,13,6,10,12,-14.52,-16.128,0,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-18.876,-28.6364,
LFR0075,39.0,25.0,37.0,25.0,32.0,-15.8429333333,-18.6287733333,9,5,7,6,-17.424,-16.2336,3,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-21.296,-28.3344,
CAO3117,15.0,21.0,31.0,19.0,32.0,-16.577,-19.3293,12,4,8,6,-18.15,-18.795,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-21.296,-24.6944,
IMP0960,17.0,30.0,17.0,19.0,26.0,-16.3269333333,-19.7123733333,13,4,9,15,-18.392,-21.2088,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-8.228,-20.1892,
DEN0236,47.0,41.0,29.0,22.0,35.0,-16.0688,-19.7376533333,7,2,5,9,-17.908,-23.1412,2,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-17.908,-23.1412,
HHK0652,45.0,46.0,32.0,18.0,37.0,-15.8752,-20.77928,9,4,9,10,-17.908,-22.8812,3,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-8.228,-17.0692,
DNH0308,28.0,13.0,13.0,46.0,27.0,-15.2944,-20.6454933333,13,6,12,9,-16.94,-21.026,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-14.4488,
FHA3387,38.0,24.0,18.0,18.0,31.0,-15.4718666667,-19.6596133333,17,5,10,19,-17.182,-19.0198,1,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-16.456,-16.9784,
MTC0855,21.0,35.0,14.0,41.0,24.0,-14.9394666667,-20.62392,13,6,13,9,-16.698,-20.9522,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-14.4488,
FMN0013,30.0,38.0,39.0,25.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-9.68,-9.712,
DRB0202,42.0,18.0,33.0,35.0,29.0,-14.762,-19.4518,10,6,11,7,-15.004,-18.3556,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-17.908,-25.7412,
DMW2128,42.0,39.0,24.0,40.0,36.0,-16.5044,-19.59316,10,5,8,13,-16.456,-20.0984,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-24.2,-29.22,
OKF2007,38.0,40.0,26.0,27.0,30.0,-14.2538,-18.67282,12,6,10,8,-14.278,-16.5742,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-12.1,-16.69,
TAW2664,44.0,43.0,46.0,19.0,37.0,-16.8432,-20.7711466667,6,2,3,9,-16.94,-23.366,1,-15.7682105263,-19.5556701754,60,23,43,60,-17.424,-18.8336,7,18,-8.712,-20.8568,
CAM1323,42.0,40.0,15.0,18.0,29.0,-14.3506,-18.13034,12,6,10,13,-14.52,-16.388,0,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-18.876,-28.6364,
JCR1536,43.0,41.0,34.0,37.0,36.0,-14.9798,-19.36222,10,5,11,7,-14.52,-18.988,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-9.68,-10.752,
HDL2297,23.0,37.0,38.0,11.0,20.0,-14.8588,-18.77932,18,11,14,14,-16.456,-18.0184,4,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-20.812,-27.1468,
SCG2695,45.0,44.0,12.0,20.0,32.0,-13.3261333333,-16.7865866667,11,7,9,8,-13.068,-14.9052,2,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-19.36,-25.144,
SKB3336,45.0,41.0,20.0,21.0,27.0,-13.9230666667,-19.1352933333,18,10,16,14,-12.342,-17.8038,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-19.36,-15.784,
CTP2225,36.0,11.0,43.0,14.0,25.0,-14.0844,-20.7964933333,12,8,19,15,-12.1,-21.89,3,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,17,-19.36,-21.504,
MBC0803,37.0,48.0,46.0,35.0,30.0,-11.6644,-17.64916,8,6,8,3,-10.164,-16.0996,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-10.648,-25.6072,
CHB1062,43.0,23.0,16.0,21.0,30.0,-17.4724,-19.36836,11,3,6,8,-19.36,-18.384,5,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-19.844,-19.0516,
NBT3447,50.0,46.0,40.0,24.0,34.0,-15.1492,-19.28388,16,8,15,16,-15.488,-17.4632,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-14.52,-27.308,
TGW2782,36.0,43.0,21.0,37.0,30.0,-15.3428,-19.36892,9,3,9,8,-16.698,-20.6922,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-13.4088,
TEC3006,34.0,40.0,42.0,14.0,21.0,-15.0685333333,-20.4726133333,8,4,7,6,-16.456,-18.0184,2,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-21.296,-18.9744,
TWH1178,47.0,41.0,20.0,42.0,34.0,-14.7136,-18.63104,10,5,9,9,-17.182,-19.0198,3,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-17.424,-14.1536,
SGV2780,19.0,22.0,22.0,42.0,23.0,-15.851,-19.3939,9,3,8,9,-17.424,-20.9136,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-13.4088,
TAN2642,24.0,21.0,46.0,32.0,39.0,-14.5926,-18.51614,14,8,10,9,-15.004,-17.5756,0,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,14,-19.844,-17.4916,
CGB3928,24.0,20.0,22.0,21.0,31.0,-13.7617333333,-19.2594266667,14,5,15,17,-15.488,-21.1032,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-16.456,-15.9384,
MBH3427,31.0,33.0,39.0,43.0,33.0,-15.5525333333,-22.47488,9,4,11,18,-17.182,-25.5198,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-19.844,-25.8116,
WNR0661,36.0,19.0,13.0,14.0,23.0,-14.1973333333,-18.6816,8,6,8,8,-11.616,-17.0624,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-11.616,-21.2224,
LMA3676,40.0,32.0,24.0,38.0,30.0,-15.3912,-19.98168,10,6,9,9,-17.182,-20.5798,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-17.908,-26.7812,
ESS3318,36.0,22.0,40.0,19.0,28.0,-15.1976,-20.83264,7,5,9,10,-16.456,-22.6984,2,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-23.232,-13.8448,
LFC2015,23.0,49.0,40.0,34.0,19.0,-14.641,-21.7809,7,5,11,8,-14.278,-22.0342,3,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-18.876,-10.9564,
JVS2308,30.0,46.0,19.0,14.0,32.0,-14.7136,-18.68304,18,11,14,13,-16.456,-18.0184,4,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-20.812,-27.1468,
DRM2927,38.0,21.0,39.0,14.0,18.0,-13.4874666667,-21.8624533333,8,6,15,17,-14.036,-23.5204,5,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-21.78,-18.082,
GKG3414,40.0,38.0,23.0,40.0,21.0,-15.4718666667,-22.50228,9,4,11,19,-16.456,-25.2984,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-19.844,-25.8116,
JCF0800,30.0,34.0,25.0,15.0,26.0,-12.0354666667,-17.5369866667,9,7,10,8,-11.132,-13.2748,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,2,-7.26,-19.894,
NMM1844,18.0,18.0,27.0,22.0,24.0,-18.3597333333,-19.6736266667,9,0,1,8,-18.392,-20.1688,1,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,8,-20.812,-20.9068,
AFB0904,39.0,37.0,40.0,34.0,34.0,-15.3105333333,-20.3557466667,14,7,12,16,-16.456,-22.1784,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-8.228,-11.8692,
FGN0375,43.0,10.0,37.0,30.0,26.0,-16.0526666667,-20.3740666667,14,5,10,15,-17.424,-21.1736,5,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-20.328,-17.1192,
ESH2077,38.0,31.0,36.0,35.0,28.0,-14.6813333333,-20.2505333333,8,5,7,9,-17.424,-19.8736,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-19.844,-25.2916,
THM1021,20.0,42.0,34.0,23.0,29.0,-13.4874666667,-19.34912,16,10,17,12,-13.068,-18.5452,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-20.328,-17.1192,
TGC1489,37.0,41.0,36.0,13.0,39.0,-15.9962,-20.79018,9,3,10,10,-15.488,-23.7032,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-10.164,-12.4596,
XKR2059,46.0,41.0,43.0,30.0,35.0,-16.5205333333,-19.07808,8,4,5,9,-17.908,-18.4612,1,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-24.2,-22.98,
BAO2928,38.0,15.0,13.0,46.0,31.0,-13.5842666667,-21.3373066667,9,7,15,16,-14.036,-23.2604,4,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,12,-21.78,-18.082,
MJH3822,39.0,21.0,47.0,40.0,31.0,-14.2457333333,-19.8750266667,13,8,15,15,-15.488,-22.9232,1,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-16.94,-30.646,
JAW0551,46.0,46.0,39.0,13.0,31.0,-14.7136,-19.1857066667,8,4,7,9,-15.488,-16.1632,1,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,13,-10.164,-26.4996,
JLM3847,18.0,18.0,44.0,14.0,29.0,-10.769,-15.5041,3,2,3,2,-8.228,-13.6892,0,-14.9255135135,-18.5635567568,22,11,16,16,-16.456,-18.0184,1,8,-10.164,-16.0996,
SCH1013,16.0,43.0,17.0,44.0,31.0,-16.6496,-18.1121066667,10,1,4,5,-18.392,-17.0488,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-21.296,-18.9744,
JBD3707,40.0,47.0,41.0,36.0,33.0,-15.9074666667,-19.67112,14,6,11,13,-17.908,-21.8412,2,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-17.908,-22.6212,
SDW0370,30.0,30.0,22.0,41.0,26.0,0,0,0,0,0,0,0,0,0,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-15.488,-15.6432,
PCA3344,32.0,22.0,20.0,37.0,28.0,-14.2296,-18.95144,19,10,15,14,-14.278,-17.3542,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-19.36,-15.784,
HTC1750,41.0,25.0,19.0,30.0,27.0,-15.1330666667,-17.40696,11,5,7,7,-15.488,-16.1632,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-23.232,-19.5648,
CLG3616,40.0,30.0,37.0,42.0,26.0,-15.972,-21.3548,8,2,6,7,-17.424,-22.9936,0,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-19.36,-24.624,
RCH3740,39.0,10.0,38.0,35.0,18.0,-16.1010666667,-20.7874933333,14,4,9,11,-17.908,-21.0612,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-6.776,-17.6664,
WNR0091,28.0,12.0,40.0,13.0,38.0,0,0,0,0,0,0,0,0,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-8.228,-23.8292,
JMG3365,45.0,25.0,47.0,19.0,32.0,-14.9556,-20.4381733333,13,5,14,13,-15.73,-22.737,4,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-17.908,-14.3012,
FQG2974,43.0,39.0,21.0,11.0,28.0,-14.1973333333,-19.5829333333,15,8,17,19,-12.342,-18.8438,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-14.52,-25.748,
IMM3253,38.0,31.0,27.0,20.0,20.0,-16.1898,-18.95122,11,5,6,13,-17.908,-15.0812,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-10.164,-11.4196,
TAH0933,42.0,22.0,50.0,21.0,20.0,-16.2462666667,-19.5491066667,18,6,10,16,-18.15,-18.015,3,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-8.712,-10.4568,
ITK2781,23.0,36.0,21.0,25.0,32.0,-15.5122,-19.73258,8,3,9,8,-16.698,-20.6922,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-13.4088,
IOR0152,35.0,33.0,22.0,20.0,36.0,-17.1658666667,-21.3895466667,6,3,4,10,-17.908,-24.1812,0,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-11.132,-15.3548,
VTK2978,46.0,42.0,34.0,44.0,22.0,-14.1489333333,-18.9961733333,16,8,17,19,-12.342,-17.5438,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-14.52,-25.748,
KAC2449,12.0,12.0,10.0,25.0,31.0,-13.7133333333,-18.8113333333,8,5,9,3,-12.584,-17.8776,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-18.876,-21.8764,
JUH3378,41.0,39.0,29.0,21.0,27.0,-14.7297333333,-20.3346266667,13,6,15,14,-15.246,-22.5894,4,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-17.908,-14.3012,
KKD1980,41.0,41.0,39.0,44.0,30.0,-12.9712,-19.50368,4,4,7,2,-12.342,-20.6638,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-21.296,-29.8944,
DRJ0794,41.0,35.0,18.0,50.0,38.0,-12.0032,-16.3138133333,10,7,10,7,-11.132,-12.7548,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-7.26,-19.894,
JXP3801,36.0,20.0,43.0,15.0,28.0,-14.2618666667,-20.31328,12,7,15,16,-15.488,-22.9232,1,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-16.94,-30.646,
KVD2453,48.0,48.0,39.0,23.0,22.0,-12.5517333333,-18.5264266667,8,6,10,4,-12.1,-17.73,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-18.876,-21.8764,
KSV2881,23.0,34.0,48.0,20.0,33.0,-17.2142666667,-20.69364,15,4,10,15,-17.908,-20.8012,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-12.584,-24.6376,
VQS3246,35.0,15.0,17.0,25.0,32.0,-17.424,-21.7976,10,1,4,11,-19.36,-20.984,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-15.488,-30.7232,
XCG2316,39.0,21.0,50.0,22.0,27.0,-15.6654666667,-20.22132,15,6,13,15,-16.94,-19.986,1,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,11,-10.164,-16.6196,
JAS0353,36.0,46.0,43.0,21.0,18.0,0,0,0,0,0,0,0,0,0,-15.6816,-21.73424,2,1,2,1,-19.36,-26.184,1,18,-19.36,-26.184,
USD0600,41.0,17.0,18.0,38.0,30.0,-14.0682666667,-19.7515733333,7,4,9,10,-13.068,-21.1452,1,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,18,-6.776,-23.3864,
FCS2824,39.0,30.0,45.0,36.0,34.0,-15.3186,-17.54154,14,8,9,14,-17.666,-17.8674,0,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-4.84,-14.476,
QCD0386,36.0,32.0,34.0,17.0,38.0,0,0,0,0,0,0,0,0,0,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-14.52,-25.748,
FMS3285,40.0,15.0,39.0,27.0,20.0,-14.8588,-20.6166533333,13,8,14,18,-17.666,-22.2874,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-20.328,-32.1992,
NRN1312,47.0,38.0,35.0,20.0,27.0,-14.399,-18.0931,12,6,10,13,-14.52,-16.388,0,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-18.876,-28.6364,
UIM2818,17.0,38.0,18.0,25.0,33.0,-15.0846666667,-19.9055333333,15,5,13,21,-17.908,-20.5412,1,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-19.36,-18.904,
BBH1056,37.0,11.0,42.0,14.0,23.0,-17.7628,-19.63892,11,3,6,9,-19.36,-18.384,5,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-19.844,-19.0516,
KTC0474,23.0,37.0,44.0,10.0,41.0,-14.7781333333,-18.65072,9,3,8,6,-14.52,-17.948,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-18.876,-15.1164,
ERO2454,37.0,25.0,33.0,19.0,28.0,-13.2938666667,-18.8914133333,8,5,9,4,-12.584,-17.8776,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-18.876,-21.8764,
TKC0514,23.0,19.0,47.0,23.0,20.0,-15.0362666667,-17.06544,11,3,6,8,-16.94,-15.566,2,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-16.94,-15.566,
